recipe_urls,recipe_name,ingredients
https://www.allrecipes.com/recipe/23714/puttanesca-or-kalamata-kwik-sauce/,Puttanesca or Kalamata Kwik Sauce,['kalamata']
https://www.allrecipes.com/recipe/222334/black-pepper-blackberry-slush/,Black Pepper Blackberry Slush,"['blackberry', 'tiny', 'sugar']"
https://www.allrecipes.com/recipe/266149/italian-marinated-eggplant-antipasto/,Italian Marinated Eggplant Antipasto,['wine']
https://www.allrecipes.com/recipe/11489/bones-of-the-dead/,Bones of the Dead,"['flour', 'sifted']"
https://www.allrecipes.com/recipe/125647/panna-cotta-with-berry-sauce/,Panna Cotta with Berry Sauce,"['bag', 'sifted', 'brandy', 'superfine sugar', 'gelatin', 'cream', 'berry', 'panna']"
https://www.allrecipes.com/recipe/234493/slow-cooker-pizza-potatoes/,Slow Cooker Pizza Potatoes,"['pizza', 'pepperoni', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/26154/italian-cookies-iii/,Italian Cookies III,"['sugar', 'butter', 'sugar', 'multicolored candy sprinkle', 'egg', 'flour']"
https://www.allrecipes.com/recipe/82896/delicious-angel-hair-in-tomato-tuna-and-olive-sauce/,"Delicious Angel Hair in Tomato, Tuna and Olive Sauce ","['angel hair pasta', 'tomato puree', 'solid tuna', 'parmesan cheese topping', 'onion']"
https://www.allrecipes.com/recipe/26869/mozzarella-and-tomato-appetizer-tray/,Mozzarella and Tomato Appetizer Tray,"['julienned', 'mozzarella']"
https://www.allrecipes.com/recipe/228674/slow-cooker-stuffed-zucchini/,Slow Cooker Stuffed Zucchini,"['mozzarella cheese', 'sausage', 'sugar', 'parmesan cheese', 'cored']"
https://www.allrecipes.com/recipe/215777/crispy-italian-chicken-topped-with-mozzarella/,Crispy Italian Chicken Topped with Mozzarella,"['flour', 'panko bread', 'egg', 'chicken tender', 'mozzarella']"
https://www.allrecipes.com/recipe/24434/cannoli-filling/,Cannoli Filling,"['ricotta cheese', 'sugar', 'candied citron']"
https://www.allrecipes.com/recipe/184068/double-crust-stuffed-pizza/,Double Crust Stuffed Pizza,"['pepperoni', 'tomato', 'mushroom', 'yeast', 'sugar', 'sugar', 'sausage', 'flour', 'mozzarella']"
https://www.allrecipes.com/recipe/17918/focaccia-bread/,Focaccia Bread,"['mozzarella', 'yeast', 'parmesan cheese', 'vegetable', 'sugar', 'flour']"
https://www.allrecipes.com/recipe/15130/zinfandel-vinaigrette/,Zinfandel Vinaigrette,"['wine', 'shallot']"
https://www.allrecipes.com/recipe/16374/tomato-pesto-batter-bread/,Tomato Pesto Batter Bread,"['yeast', 'tomato', 'sugar', 'flour']"
https://www.allrecipes.com/recipe/14143/italian-fried-eggplant-balls/,Italian Fried Eggplant Balls,"['vegetable', 'egg', 'pepperoncini', 'flour']"
https://www.allrecipes.com/recipe/72102/salt-and-garlic-bagel-chips/,Salt and Garlic Bagel Chips,"['parmesan cheese', 'day old bagel']"
https://www.allrecipes.com/recipe/23805/salsa-rosa/,Salsa Rosa,"['whiskey', 'tomato', 'mayonnaise']"
https://www.allrecipes.com/recipe/246627/baby-kale-saute/,Baby Kale Saute,"['kale', 'golden raisin']"
https://www.allrecipes.com/recipe/26114/cannoli-iii/,Cannoli III,"['ricotta cheese', 'deep', 'egg', 'sugar', 'sifted sugar', 'flour', 'candied orange peel', 'miniature semisweet chocolate chip', 'wine']"
https://www.allrecipes.com/recipe/257674/tortiera-di-alici-italian-baked-anchovies/,Tortiera di Alici (Italian Baked Anchovies),['bread']
https://www.allrecipes.com/recipe/246691/porchetta-italian-roast-pork/,Porchetta (Italian Roast Pork),"['pork', 'wine', 'pollen']"
https://www.allrecipes.com/recipe/10203/sesame-seed-cookies-i/,Sesame Seed Cookies I,"['sugar', 'sesame', 'milk', 'flour']"
https://www.allrecipes.com/recipe/217292/tagliatelle-with-coriander-pesto/,Tagliatelle with Coriander Pesto,"['tagliatelle wide fettucine pasta', 'lemon', 'feta cheese']"
https://www.allrecipes.com/recipe/54047/chef-nicks-amazing-calamari/,Chef Nick's Amazing Calamari,"['ricotta cheese', 'bread', 'mascarpone cheese', 'butter', 'sesame', 'tentacle']"
https://www.allrecipes.com/recipe/6863/italian-bread-iii/,Italian Bread III,"['yeast', 'egg stiffly', 'sugar', 'bread flour']"
https://www.allrecipes.com/recipe/10879/cannoli-i/,Cannoli I,"['sugar', 'vegetable', 'egg', 'candied citron', 'sugar decoration', 'pistachio', 'semisweet chocolate chip', 'sugar', 'egg', 'distilled', 'flour', 'ricotta cheese']"
https://www.allrecipes.com/recipe/69818/buttermilk-battered-calamari/,Buttermilk-Battered Calamari,"['flour', 'buttermilk', 'ring', 'vegetable']"
https://www.allrecipes.com/recipe/220786/artichoke-heart-and-chopped-olive-crostini/,Artichoke Heart and Chopped Olive Crostini,"['marinated artichoke', 'parmesan', 'sourdough bread', 'onion']"
https://www.allrecipes.com/recipe/84972/crostoli-pastries/,Crostoli Pastries,"['evaporated milk', 'sugar', 'rum', 'flour', 'sugar', 'vegetable']"
https://www.allrecipes.com/recipe/25304/cavatelli-broccoli-and-mushrooms/,"Cavatelli, Broccoli and Mushrooms ","['cavatelli pasta', 'butter', 'parmesan cheese']"
https://www.allrecipes.com/recipe/52005/tender-italian-baked-chicken/,Tender Italian Baked Chicken,"['parmesan cheese', 'bread', 'mayonnaise', 'chicken breast']"
https://www.allrecipes.com/recipe/23048/manicotti-shells/,Manicotti Shells,"['flour', 'egg']"
https://www.allrecipes.com/recipe/91597/original-homemade-italian-beef/,Original Homemade Italian Beef,"['pepperoncini', 'salad', 'beef chuck', 'hamburger']"
https://www.allrecipes.com/recipe/231834/lemon-garlic-and-asparagus-warm-caprese-pasta-salad/,"Lemon, Garlic, and Asparagus Warm Caprese Pasta Salad ","['third', 'grilled chicken', 'mezze penne pasta', 'lemon', 'butter']"
https://www.allrecipes.com/recipe/229606/most-amazing-salad-tomato-mozzarella-avocado-and-bliss/,"Most Amazing Salad! Tomato, Mozzarella, Avocado, and Bliss ","['sugar', 'avocado', 'ball mozzarella', 'wine']"
https://www.allrecipes.com/recipe/245129/eggplant-and-tomato-caponata/,Eggplant and Tomato Caponata,"['fire tomato', 'allspice', 'sugar', 'wine', 'japanese']"
https://www.allrecipes.com/recipe/20031/slow-cooker-italian-beef/,Slow Cooker Italian Beef,"['salad', 'beef broth', 'beef']"
https://www.allrecipes.com/recipe/11807/penne-with-vegan-arrabbiata-sauce/,Penne with Vegan Arrabbiata Sauce,"['penne pasta', 'tomato']"
https://www.allrecipes.com/recipe/17536/italian-cassata-cake/,Italian Cassata Cake,"['cake', 'syrup reserved', 'butter', 'ricotta cheese', 'currant', 'marsala wine', 'sugar', 'square semisweet', 'cream', 'marsala wine']"
https://www.allrecipes.com/recipe/136604/hazelnut-chicken-in-prosciutto-cream-sauce/,Hazelnut Chicken in Prosciutto-Cream Sauce,"['hazelnut', 'cream', 'wine', 'spinach', 'milk', 'chicken breast pounded', 'flour dredging']"
https://www.allrecipes.com/recipe/177611/italiano-chicken-and-rice/,Italiano Chicken and Rice,"['chicken stock', 'chicken', 'parmesan cheese', 'regular rice']"
https://www.allrecipes.com/recipe/231373/beef-stuffed-zucchini/,Beef Stuffed Zucchini,"['tomato soup', 'beef', 'cheese', 'egg', 'bread']"
https://www.allrecipes.com/recipe/15507/italian-pizzelles/,Italian Pizzelles,"['sugar', 'walnut', 'flour', 'egg']"
https://www.allrecipes.com/recipe/77066/pasticiotti/,Pasticiotti,"['margarine', 'sugar', 'butter margarine', 'milk', 'egg', 'sugar', 'sugar', 'flour', 'egg']"
https://www.allrecipes.com/recipe/11749/chicken-pesto-a-la-lisa/,Chicken Pesto a la Lisa,"['fusilli pasta', 'chicken broth', 'tomato', 'parmesan cheese', 'feta cheese', 'pesto', 'chicken breast']"
https://www.allrecipes.com/recipe/220663/easy-marinated-artichokes/,Easy Marinated Artichokes,['artichoke']
https://www.allrecipes.com/recipe/25263/italian-green-beans/,Italian Green Beans,['butter']
https://www.allrecipes.com/recipe/88690/jackies-sausage-soup/,Jackie's Sausage Soup,"['squeezed', 'tomato', 'orzo pasta', 'sausage', 'chicken broth', 'parmesan cheese']"
https://www.allrecipes.com/recipe/214687/pomodoro-pasta-sauce/,Pomodoro Pasta Sauce,"['tomato', 'tomato paste', 'wine']"
https://www.allrecipes.com/recipe/236466/chunky-red-sauce-with-ground-italian-sausage/,Chunky Red Sauce with Ground Italian Sausage,"['tomato', 'sausage', 'tomato', 'onion', 'tomato']"
https://www.allrecipes.com/recipe/236946/the-perfect-rustic-marinara/,The Perfect Rustic Marinara,"['sugar', 'wine', 'onion', 'parmesan cheese', 'tomato']"
https://www.allrecipes.com/recipe/228089/paleo-spaghetti-squash-with-spinach-and-bacon-cream/,Paleo Spaghetti Squash with Spinach and Bacon Cream,"['coconut milk', 'spaghetti', 'bacon dripping', 'blend', 'bacon', 'spinach', 'nutritional']"
https://www.allrecipes.com/recipe/83201/mama-kathys-minestrone/,Mama Kathy's Minestrone,"['pea', 'tomato', 'beef', 'beef', 'carrot', 'elbow macaroni', 'stewed tomato']"
https://www.allrecipes.com/recipe/14221/escarole-siciliano/,Escarole Siciliano,"['lemon', 'kalamata', 'escarole']"
https://www.allrecipes.com/recipe/187924/savory-kale-cannellini-bean-and-potato-soup/,"Savory Kale, Cannellini Bean, and Potato Soup ","['cannellini', 'wine', 'chile', 'kale', 'chicken broth', 'carrot']"
https://www.allrecipes.com/recipe/11885/moms-best-spaghetti-sauce/,Mom's Best Spaghetti Sauce,"['parmesan cheese', 'tomato', 'tomato', 'tomato paste', 'mushroom', 'sugar']"
https://www.allrecipes.com/recipe/257742/creamy-bacon-pasta/,Creamy Bacon Pasta,"['spaghetti', 'pea shoot', 'cream']"
https://www.allrecipes.com/recipe/264475/italian-pinwheels/,Italian Pinwheels,"['sheet puff', 'mortadella', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/21066/spaghetti-sauce/,Spaghetti Sauce,"['tomato', 'sugar']"
https://www.allrecipes.com/recipe/10812/pregnant-doll-easter-baby/,Pregnant Doll (Easter Baby),"['yeast', 'scalded milk', 'egg', 'sugar', 'butter', 'colored candy sprinkle', 'flour', 'egg']"
https://www.allrecipes.com/recipe/58854/slow-cooker-tomato-sauce/,Slow Cooker Tomato Sauce,['tomato']
https://www.allrecipes.com/recipe/200972/candices-lamb-cannelloni-with-mint-pesto/,Candice's Lamb Cannelloni with Mint Pesto,"['goat cheese', 'noodle', 'lamb', 'vegetable']"
https://www.allrecipes.com/recipe/265087/uova-in-purgatorio-eggs-in-purgatory/,Uova in Purgatorio (Eggs in Purgatory),"['fillet', 'egg', 'passata']"
https://www.allrecipes.com/recipe/232373/upside-down-pizza-pot-pie/,Upside-Down Pizza Pot Pie,"['refrigerated crescent roll dough', 'mozzarella', 'sausage casing', 'pizza']"
https://www.allrecipes.com/recipe/246813/bruschette-al-lardo-di-colonnata/,Bruschette al Lardo di Colonnata,"['crusty', 'lardo lardo di', 'pink']"
https://www.allrecipes.com/recipe/232475/chicken-florentine-salad-with-orzo-pasta/,Chicken Florentine Salad with Orzo Pasta,"['tomato', 'parmesan', 'sugar', 'spinach', 'pressed', 'orzo pasta', 'grilled chicken']"
https://www.allrecipes.com/recipe/228747/darlas-italian-greek-and-spanish-fusion-pasta-salad/,"Darla's Italian, Greek, and Spanish Fusion Pasta Salad ","['cotija cheese', 'applewood quarter', 'greek salad', 'radiatore pasta']"
https://www.allrecipes.com/recipe/216029/juicy-italian-chicken/,Juicy Italian Chicken,"['butter', 'lemon', 'wine', 'chicken breast', 'lemon verbena']"
https://www.allrecipes.com/recipe/133948/four-cheese-margherita-pizza/,Four Cheese Margherita Pizza,"['feta cheese', 'parmesan cheese', 'pre baked pizza', 'fontina cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/246979/hazelnut-gelato/,Hazelnut Gelato,"['cream', 'chocolate hazelnut spread', 'sugar', 'milk', 'instant espresso', 'egg yolk']"
https://www.allrecipes.com/recipe/236176/italian-sausage-and-bean-soup/,Italian Sausage and Bean Soup,"['garbanzo bean', 'mushroom', 'turkey casing', 'beef']"
https://www.allrecipes.com/recipe/11943/ziti-with-tomato-pesto-sauce/,Ziti with Tomato-Pesto Sauce,"['tomato pasta', 'parmesan cheese', 'ziti pasta', 'pesto']"
https://www.allrecipes.com/recipe/24176/mozzarella-puffs/,Mozzarella Puffs,"['refrigerated buttermilk biscuit dough', 'pizza', 'mozzarella']"
https://www.allrecipes.com/recipe/22973/romano-chicken/,Romano Chicken,"['tarragon', 'bread', 'swiss', 'parmesan cheese', 'chicken breast pounded thickness']"
https://www.allrecipes.com/recipe/23949/boniet/,Boniet,"['tomato paste', 'distilled']"
https://www.allrecipes.com/recipe/18070/chocolate-chocolate-biscotti/,Chocolate Chocolate Biscotti,"['milk chocolate candy', 'sugar', 'flour', 'liquid egg substitute']"
https://www.allrecipes.com/recipe/87125/cream-cheese-and-parmesan-bread-spread/,Cream Cheese and Parmesan Bread Spread,"['cream', 'butter', 'parmesan cheese', 'pressed']"
https://www.allrecipes.com/recipe/241525/shrimp-scampi-zucchini/,Shrimp Scampi Zucchini,"['tomato', 'onion', 'parmesan cheese', 'wine', 'seafood old', 'spiral using spiral slicer']"
https://www.allrecipes.com/recipe/263045/lasagna-rolls-with-tomato-sauce/,Lasagna Rolls with Tomato Sauce,"['ricotta cheese', 'spinach', 'butter', 'flour', 'parmesan cheese', 'tomato', 'egg', 'parmesan cheese', 'pasta', 'tomato']"
https://www.allrecipes.com/recipe/105038/michaels-foccacia-bread/,Michael's Foccacia Bread,"['yeast', 'onion', 'parmesan cheese']"
https://www.allrecipes.com/recipe/228716/fat-grannys-minestrone-soup/,Fat Granny's Minestrone Soup,"['tomato', 'three bean', 'san marzano tomato', 'bean', 'celery', 'onion', 'butter', 'elbow macaroni', 'chicken stock']"
https://www.allrecipes.com/recipe/232476/easy-and-healthy-chicken-florentine/,Easy and Healthy Chicken Florentine,"['fettuccine', 'chicken breast tender', 'parmesan cheese']"
https://www.allrecipes.com/recipe/168610/tuscan-style-meat-sauce-ragu-toscano/,Tuscan Style Meat Sauce (Ragu Toscano),"['tomato paste', 'wine', 'beef', 'pork']"
https://www.allrecipes.com/recipe/45991/puttanesca-ii/,Puttanesca II,"['tomato', 'tomato', 'tomato', 'butter']"
https://www.allrecipes.com/recipe/86515/no-cream-pasta-primavera/,No-Cream Pasta Primavera,"['penne pasta', 'matchstick', 'butter', 'cheese', 'grape tomato', 'matchstick', 'lemon', 'lemon', 'spear']"
https://www.allrecipes.com/recipe/219577/chicken-pesto-with-fettuccine-and-spinach/,Chicken Pesto with Fettuccine and Spinach,"['spinach', 'pesto', 'chicken broth', 'chicken breast', 'box', 'parmesan cheese']"
https://www.allrecipes.com/recipe/180150/bobs-slow-cooker-braciole/,Bob's Slow Cooker Braciole,"['flank pounded', 'cheese blend', 'bread', 'vegetable', 'bacon']"
https://www.allrecipes.com/recipe/170600/orzo-with-tomatoes-basil-and-gorgonzola/,"Orzo with Tomatoes, Basil, and Gorgonzola ","['vegetable broth', 'gorgonzola', 'orzo pasta']"
https://www.allrecipes.com/recipe/230677/pizza-fondue/,Pizza Fondue,"['meatless spaghetti', 'mozzarella cheese', 'onion', 'parmesan cheese']"
https://www.allrecipes.com/recipe/219759/melissas-chicken-cacciatore/,Melissa's Chicken Cacciatore,"['marinated artichoke', 'tomato', 'tomato', 'madeira wine', 'chicken breast', 'mozzarella cheese', 'mushroom']"
https://www.allrecipes.com/recipe/269428/italian-lentil-soup/,Italian Lentil Soup,"['lentil', 'pasta', 'tomato', 'chicken']"
https://www.allrecipes.com/recipe/31815/risotto-alla-milanese/,Risotto alla Milanese,"['parmesan cheese', 'beef stock', 'arborio rice', 'beef marrow', 'wine']"
https://www.allrecipes.com/recipe/10240/italian-wine-cookies/,Italian Wine Cookies,"['warmed slightly', 'vegetable', 'flour', 'wine', 'vegetable']"
https://www.allrecipes.com/recipe/264339/strawberry-and-spinach-balsamic-pasta-salad/,Strawberry and Spinach Balsamic Pasta Salad,"['pouch ready pasta penne', 'spinach', 'feta cheese']"
https://www.allrecipes.com/recipe/79450/yummy-vegan-pesto-classico/,Yummy Vegan Pesto Classico,['nutritional yeast']
https://www.allrecipes.com/recipe/14138/italian-vegetable-soup/,Italian Vegetable Soup,"['kidney', 'tomato', 'vegetable', 'thickly', 'bean', 'macaroni', 'pearl onion', 'vegetable broth']"
https://www.allrecipes.com/recipe/216589/brodetto-fish-stew-ancona-style/,Brodetto (Fish Stew) Ancona-Style,"['mashed', 'snapper', 'clam scrubbed', 'celery', 'fish stock']"
https://www.allrecipes.com/recipe/80706/scallop-and-prosciutto-bites/,Scallop and Prosciutto Bites,"['scallop', 'wine', 'prosciutto', 'toothpick']"
https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,Vegetarian Four Cheese Lasagna,"['tomato', 'mozzarella cheese', 'parmesan cheese', 'ricotta cheese', 'pumpkin', 'pesto', 'tomato', 'feta cheese', 'pasta sheet']"
https://www.allrecipes.com/recipe/207872/caprese-burger/,Caprese Burger,"['beef', 'tomato paste', 'parmesan cheese', 'hamburger', 'mozzarella', 'tomato']"
https://www.allrecipes.com/recipe/39909/anise-pizzelles/,Anise Pizzelles,"['jigger whiskey', 'egg', 'vegetable', 'sugar', 'flour']"
https://www.allrecipes.com/recipe/261696/basic-homemade-ricotta-cheese/,Basic Homemade Ricotta Cheese,"['cream', 'milk']"
https://www.allrecipes.com/recipe/228039/roasted-tomato-caprese-salad/,Roasted Tomato Caprese Salad,"['salted mozzarella', 'sugar', 'very']"
https://www.allrecipes.com/recipe/215697/deborahs-grilled-chicken/,Deborah's Grilled Chicken,"['lemon', 'onion', 'parmesan cheese', 'square duty aluminum foil', 'chicken breast']"
https://www.allrecipes.com/recipe/215419/farfalle-pasta-with-zucchini-and-lemon-cream-sauce/,Farfalle Pasta with Zucchini and Lemon-Cream Sauce,"['farfalle pasta', 'milk ricotta at', 'mascarpone cheese', 'parmesan cheese', 'lemon', 'zucchini']"
https://www.allrecipes.com/recipe/265802/sicilian-grilled-vegetable-salad/,Sicilian Grilled Vegetable Salad,[]
https://www.allrecipes.com/recipe/245605/mocha-pizzelle/,Mocha Pizzelle,"['butter', 'coffee liqueur', 'sugar', 'flour', 'egg']"
https://www.allrecipes.com/recipe/82214/bow-ties-zucchini-carrots-and-chicken/,"Bow Ties, Zucchini, Carrots, and Chicken ","['packet chicken granule', 'chicken broth', 'farfalle pasta', 'chicken breast', 'parmesan cheese', 'butter', 'pressed']"
https://www.allrecipes.com/recipe/60345/cannoli-pie/,Cannoli Pie,"['ricotta cheese', 'graham cracker', 'sugar', 'blanched slivered', 'maraschino', 'miniature semisweet chocolate chip']"
https://www.allrecipes.com/recipe/158572/nonnas-tuscan-salad-dressing/,Nonna's Tuscan Salad Dressing,"['wine', 'parmesan cheese', 'lemon', 'mayonnaise']"
https://www.allrecipes.com/recipe/223028/salsa-di-noci/,Salsa di Noci,"['box fettuccine pasta', 'walnut', 'cheese', 'marjoram', 'cream']"
https://www.allrecipes.com/recipe/26293/simple-marinara-sauce/,Simple Marinara Sauce,"['tomato', 'tomato puree', 'onion', 'parmesan cheese', 'cheese']"
https://www.allrecipes.com/recipe/84136/grandmas-gnocchi/,Grandma's Gnocchi,"['flour', 'russet potato']"
https://www.allrecipes.com/recipe/15252/sesame-anise-melts/,Sesame Anise Melts,"['sesame', 'egg', 'flour', 'lard', 'sugar']"
https://www.allrecipes.com/recipe/77955/italian-style-chili/,Italian Style Chili,"['tomato', 'kidney', 'three cheese spaghetti', 'mushroom', 'cheddar', 'beef', 'beef', 'pepperoni', 'sugar', 'onion']"
https://www.allrecipes.com/recipe/237122/chicken-carbonara-with-creamy-parmesan-sauce/,Chicken Carbonara with Creamy Parmesan Sauce,"['spaghetti', 'chicken broth', 'parmesan cheese', 'asiago cheese', 'grape', 'chicken breast', 'egg whisked']"
https://www.allrecipes.com/recipe/235441/island-style-linguine/,Island Style Linguine,"['sugar', 'tomato', 'paste', 'linguine pasta']"
https://www.allrecipes.com/recipe/74617/karens-creamy-tomato-pasta/,Karen's Creamy Tomato Pasta,"['tomato', 'farfalle pasta', 'parmesan cheese', 'vodka', 'mushroom', 'sausage']"
https://www.allrecipes.com/recipe/23987/pasta-fagioli-ii/,Pasta Fagioli II,"['cannellini liquid', 'tomato', 'penne pasta', 'chicken']"
https://www.allrecipes.com/recipe/234616/fried-stuffed-squash-blossoms/,Fried Stuffed Squash Blossoms,"['self rising flour', 'egg yolk', 'ice', 'gruyere cheese', 'zucchini blossom', 'goat cheese at', 'vegetable']"
https://www.allrecipes.com/recipe/216245/tuscan-savory-sweet-potato-soup/,Tuscan Savory Sweet Potato Soup,"['sausage', 'vegetable', 'parmesan cheese']"
https://www.allrecipes.com/recipe/125434/grilled-cheese-of-the-gods/,Grilled Cheese of the Gods,"['cheese', 'cheddar cheese', 'bacon', 'sourdough bread']"
https://www.allrecipes.com/recipe/22635/tiramisu/,Tiramisu,"['strong brewed', 'mascarpone cheese', 'cream', 'ladyfinger', 'kirschwasser', 'egg stiffly', 'egg yolk']"
https://www.allrecipes.com/recipe/89380/simple-feta-cheese-salad/,Simple Feta Cheese Salad,"['lemon', 'feta cheese']"
https://www.allrecipes.com/recipe/8817/slow-cooker-chicken-cacciatore/,Slow Cooker Chicken Cacciatore,"['spaghetti', 'chicken breast']"
https://www.allrecipes.com/recipe/239625/italian-chocolate-balls-tuttu-balls/,Italian Chocolate Balls  (Tuttu Balls),"['evaporated milk', 'sugar', 'sugar', 'egg', 'flour']"
https://www.allrecipes.com/recipe/53178/california-chicken-spaghetti/,California Chicken Spaghetti,"['angel hair pasta', 'cajun blackened', 'feta cheese', 'chicken breast']"
https://www.allrecipes.com/recipe/218805/new-york-italian-style-cheesecake/,New York Italian Style Cheesecake,"['sugar', 'cream', 'ricotta cheese', 'cooled', 'cream', 'lemon', 'flour', 'egg']"
https://www.allrecipes.com/recipe/86415/daddys-sausage-and-peppers/,Daddy's Sausage and Peppers,"['flavored', 'parmesan cheese', 'mozzarella cheese', 'flavored', 'sausage']"
https://www.allrecipes.com/recipe/223595/kims-garlic-breadsticks/,Kim's Garlic Breadsticks,"['yeast', 'sugar', 'butter', 'flour']"
https://www.allrecipes.com/recipe/221953/heart-shaped-carpaccio/,Heart-Shaped Carpaccio,"['lemon', 'arugula', 'cheese shaving', 'beef']"
https://www.allrecipes.com/recipe/90119/pasta-primavera-with-italian-turkey-sausage/,Pasta Primavera with Italian Turkey Sausage,"['farfalle pasta', 'turkey', 'parmesan cheese', 'chicken granule']"
https://www.allrecipes.com/recipe/139281/microwave-cracker-pizzas/,Microwave Cracker Pizzas,"['mozzarella cheese', 'pizza', 'pizza topping choice', 'wheat cracker']"
https://www.allrecipes.com/recipe/18782/lamb-casserole/,Lamb Casserole,"['ham steak', 'onion', 'cannellini', 'lamb', 'chicken stock', 'tomato', 'pork sausage']"
https://www.allrecipes.com/recipe/19420/manicotti-pancakes-i/,Manicotti Pancakes I,"['flour', 'egg']"
https://www.allrecipes.com/recipe/236315/italian-seasoned-baked-eggplant/,Italian-Seasoned Baked Eggplant,"['milk', 'flour', 'cornmeal']"
https://www.allrecipes.com/recipe/232274/minestrone-vegetable-soup/,Minestrone Vegetable Soup,"['cannellini', 'undrained', 'carton chicken broth', 'spinach', 'rotini pasta', 'tomato']"
https://www.allrecipes.com/recipe/246659/sicilian-style-broccoli-rabe/,Sicilian-Style Broccoli Rabe,"['broccoli end', 'very']"
https://www.allrecipes.com/recipe/145003/shrimp-piccata/,Shrimp Piccata,"['linguine pasta', 'marinated artichoke', 'wine', 'butter', 'bella']"
https://www.allrecipes.com/recipe/164887/italian-sausage-with-farfalle-and-broccoli-rabe/,Italian Sausage with Farfalle and Broccoli Rabe,"['farfalle pasta', 'parmesan cheese', 'broccoli', 'sausage', 'butter', 'chicken broth']"
https://www.allrecipes.com/recipe/245606/chocolate-pizzelle/,Chocolate Pizzelle,"['sugar', 'dutch process', 'square bittersweet chocolate', 'self rising flour', 'egg']"
https://www.allrecipes.com/recipe/83323/seashell-supper/,Seashell Supper,"['tomato', 'seashell pasta']"
https://www.allrecipes.com/recipe/13434/mamas-italian-wedding-soup/,Mama's Italian Wedding Soup,"['seashell pasta', 'beef', 'bread', 'chicken broth', 'spinach', 'parmesan cheese', 'onion', 'carrot']"
https://www.allrecipes.com/recipe/222430/pasta-salad-a-la-honeybear/,Pasta Salad a la Honeybear,"['tri color rotini pasta', 'marinated artichoke', 'mozzarella cheese', 'parmesan cheese', 'pepperoncini', 'salad', 'mayonnaise best', 'stuffed']"
https://www.allrecipes.com/recipe/230101/mushroom-garlic-angel-hair-pasta/,Mushroom Garlic Angel Hair Pasta,"['angel hair pasta', 'butter', 'onion', 'asiago cheese', 'parmesan cheese', 'flour', 'milk']"
https://www.allrecipes.com/recipe/88241/rotini-and-salami-casserole/,Rotini and Salami Casserole,"['rotini pasta', 'pasta', 'cheese blend', 'cheese']"
https://www.allrecipes.com/recipe/246628/spaghetti-cacio-e-pepe/,Spaghetti Cacio e Pepe,"['cheese', 'spaghetti']"
https://www.allrecipes.com/recipe/229034/butternut-squash-soup-with-sage-and-sausage/,Butternut Squash Soup With Sage and Sausage,"['beef broth', 'butternut', 'spicy breakfast sausage', 'pumpkin pie', 'sugar', 'chicken broth', 'cream']"
https://www.allrecipes.com/recipe/233646/pesto-baked-pork-chops/,Pesto Baked Pork Chops,"['cream chicken soup', 'milk', 'flour', 'bread', 'egg', 'pesto', 'pork chop']"
https://www.allrecipes.com/recipe/271003/italian-easter-cookies-biscotti/,Italian Easter Cookies (Biscotti),"['sugar', 'milk', 'butter flavored', 'sugar', 'egg', 'flour']"
https://www.allrecipes.com/recipe/257381/gnocchi-alla-romana-baked-semolina-gnocchi/,Gnocchi Alla Romana (Baked Semolina Gnocchi),"['pancetta', 'semolina flour', 'grana padano', 'milk', 'gruyere cheese', 'egg yolk']"
https://www.allrecipes.com/recipe/105029/garlic-tarragon-cream-sauce/,Garlic-Tarragon Cream Sauce,"['parmesan cheese', 'tarragon', 'wine', 'margarine', 'flour', 'onion']"
https://www.allrecipes.com/recipe/222783/mushroom-cheeseburger-calzones/,Mushroom Cheeseburger Calzones,"['refrigerated pizza dough', 'american cheddar cheese blend', 'jalapeno', 'beef', 'sesame', 'pickle']"
https://www.allrecipes.com/recipe/9324/calamari-in-red-wine-and-tomato-sauce/,Calamari in Red Wine and Tomato Sauce,"['chianti wine', 'cheese', 'lemon', 'tomato']"
https://www.allrecipes.com/recipe/77942/linguine-with-chicken-and-sauteed-vegetables/,Linguine with Chicken and Sauteed Vegetables,"['linguine pasta', 'chicken', 'broccoli', 'cabbage', 'cauliflower', 'carrot', 'vegetable', 'onion', 'soy', 'lime']"
https://www.allrecipes.com/recipe/27978/artichoke-and-tomato-chicken/,Artichoke and Tomato Chicken,"['mozzarella', 'artichoke', 'chicken breast pounded thickness']"
https://www.allrecipes.com/recipe/139305/polenta-with-homemade-tomato-seafood-sauce/,Polenta with Homemade Tomato-Seafood Sauce,"['fish flavored', 'celery', 'coarse polenta', 'wine', 'seafood', 'sugar', 'spinach', 'parmesan cheese', 'mozzarella cheese', 'cremini', 'butter', 'then', 'tomato', 'ring tentacle', 'tomato seafood', 'vegetable']"
https://www.allrecipes.com/recipe/20208/fuzzy-italian-navel/,Fuzzy Italian Navel,"['jigger grenadine syrup', 'orange', 'jigger peach schnapps', 'carbonated']"
https://www.allrecipes.com/recipe/143951/peperonata/,Peperonata,"['tomato paste', 'cored', 'cored']"
